股票代码,股票名称,交易日期,股票行业,股票概念,新浪地域,开盘价,最高价,最低价,收盘价,后复权价,前复权价,涨跌幅,成交量,成交额,换手率,流通市值,总市值,是否涨停,是否跌停,市盈率,市销率,市现率,市净率,MA_5,MA_10,MA_20,MA_30,MA_60,MA金叉死叉,MACD_DIF,MACD_DEA,MACD_MACD,MACD_金叉死叉,KDJ_K,KDJ_D,KDJ_J,KDJ_金叉死叉,布林线中轨,布林线上轨,布林线下轨,psy,psyma,rsi1,rsi2,rsi3,振幅,量比
sh600000,浦发银行,2000-01-28,金融行业,融资融券；国企改革；保险重仓；信托重仓；上海本地；超大盘；基金重仓,上海,24.6,25.1,24.56,25.04,25.04,0.73,0.0183,12362712,307633593,0.030907,10016000000,60346400000,0,0,\N,\N,\N,\N,2.49668,2.482145,2.542981,2.548454,2.615498,1日、20日均线金叉；,-0.028178,-0.031466,0.006575,金叉,59.188965,41.20919,95.148515,\N,2.54105,2.713483,2.368618,41.666667,34.722222,62.21447,51.470379,46.671967,0.02196,1.608553
sh600000,浦发银行,2000-02-14,金融行业,融资融券；国企改革；保险重仓；信托重仓；上海本地；超大盘；基金重仓,上海,26,27.48,25.5,27.2,27.2,1.05,0.086262,23739132,628039204,0.059348,10880000000,65552000000,0,0,\N,\N,\N,\N,2.558076,2.510606,2.555433,2.550995,2.618164,1日、30日均线金叉；1日、60日均线金叉；5日、20日均线金叉；5日、30日均线金叉；20日、30日均线金叉；,-0.005911,-0.026355,0.040888,\N,70.148639,50.855673,108.734572,\N,2.542981,2.710576,2.375387,50,36.111111,84.310207,69.54171,59.355081,0.079073,2.243057
sh600000,浦发银行,2000-02-15,金融行业,融资融券；国企改革；保险重仓；信托重仓；上海本地；超大盘；基金重仓,上海,27.2,27.48,25.65,25.68,25.68,0.82,-0.055882,26267678,693158484,0.065669,10272000000,61888800000,0,0,\N,\N,\N,\N,2.580235,2.52626,2.555992,2.549911,2.618027,1日、60日均线死叉；,-0.000583,-0.0212,0.041235,\N,63.101926,54.937757,79.430263,\N,2.555433,2.744683,2.366184,50,38.888889,56.439822,54.068894,50.482567,0.067279,1.838383
sh600000,浦发银行,2000-02-16,金融行业,融资融券；国企改革；保险重仓；信托重仓；上海本地；超大盘；基金重仓,上海,25.5,25.55,24.91,25.2,25.2,0.75,-0.018692,19069058,478863316,0.047673,10080000000,60732000000,0,0,\N,\N,\N,\N,2.596296,2.537136,2.555586,2.548623,2.617053,1日、5日均线死叉；,-0.000253,-0.017011,0.033515,\N,53.871539,54.582351,52.449914,死叉,2.555992,2.746682,2.365302,41.666667,40.277778,50.156639,50.221449,48.119273,0.024922,1.086263
sh600000,浦发银行,2000-02-17,金融行业,融资融券；国企改革；保险重仓；信托重仓；上海本地；超大盘；基金重仓,上海,25.25,26.4,24.23,24.9,24.9,0.71,-0.011905,23044792,579973766,0.057612,9960000000,60009000000,0,0,\N,\N,\N,\N,2.602597,2.541812,2.550046,2.547471,2.615595,1日、10日均线死叉；1日、20日均线死叉；1日、30日均线死叉；,-0.002401,-0.014089,0.023376,\N,44.885086,51.34993,31.9554,\N,2.555586,2.746249,2.364923,41.666667,43.055556,46.29159,47.898414,46.696803,0.086111,1.102797
sh600000,浦发银行,2000-02-18,金融行业,融资融券；国企改革；保险重仓；信托重仓；上海本地；超大盘；基金重仓,上海,24.9,25,24.3,24.68,24.68,0.67,-0.008835,9693463,237689141,0.024234,9872000000,59478800000,0,0,\N,\N,\N,\N,2.595279,2.54598,2.538763,2.545878,2.613813,10日、20日均线金叉；10日、30日均线金叉；20日、30日均线死叉；,-0.005823,-0.012436,0.013225,\N,34.973896,45.891252,13.139184,\N,2.550046,2.738926,2.361165,41.666667,44.444444,43.351963,46.189705,45.66579,0.028112,0.476037
sh600000,浦发银行,2000-02-21,金融行业,融资融券；国企改革；保险重仓；信托重仓；上海本地；超大盘；基金重仓,上海,24.75,26.3,24.2,25.8,25.8,0.84,0.045381,25510575,650679608,0.063776,10320000000,62178000000,0,0,\N,\N,\N,\N,2.566818,2.562447,2.531393,2.549334,2.61051,1日、5日均线金叉；1日、10日均线金叉；1日、20日均线金叉；1日、30日均线金叉；1日、60日均线金叉；,0.000567,-0.009835,0.020804,\N,39.576093,43.786199,31.155882,\N,2.538763,2.71633,2.361195,41.666667,44.444444,59.186114,55.091253,51.3789,0.085089,1.231377
sh600000,浦发银行,2000-02-22,金融行业,融资融券；国企改革；保险重仓；信托重仓；上海本地；超大盘；基金重仓,上海,25.88,26,24.6,24.75,24.75,0.68,-0.040698,10517512,264067019,0.026294,9900000000,59647500000,0,0,\N,\N,\N,\N,2.547911,2.564073,2.524024,2.549334,2.605495,1日、5日均线死叉；1日、10日均线死叉；1日、20日均线死叉；1日、30日均线死叉；1日、60日均线死叉；5日、10日均线死叉；5日、30日均线死叉；,-0.002881,-0.008444,0.011127,\N,31.973493,39.84863,16.223219,\N,2.531393,2.69614,2.366646,41.666667,43.055556,45.026936,47.116626,46.571211,0.054264,0.598706
sh600000,浦发银行,2000-02-23,金融行业,融资融券；国企改革；保险重仓；信托重仓；上海本地；超大盘；基金重仓,上海,24.6,25.25,24.5,24.6,24.6,0.66,-0.006061,6914567,171007817,0.017286,9840000000,59286000000,0,0,\N,\N,\N,\N,2.535713,2.566004,2.521381,2.549402,2.59965,\N,-0.006756,-0.008107,0.002701,\N,25.380703,35.025988,6.090133,\N,2.524024,2.686392,2.361656,41.666667,41.666667,43.252999,46.078489,45.93643,0.030303,0.456824
sh600000,浦发银行,2000-02-24,金融行业,融资融券；国企改革；保险重仓；信托重仓；上海本地；超大盘；基金重仓,上海,24.6,25,24.5,24.82,24.82,0.69,0.008943,4648117,114760607,0.011620,9928000000,59816200000,0,0,\N,\N,\N,\N,2.534086,2.568342,2.520974,2.550147,2.594686,1日、20日均线金叉；,-0.007944,-0.008074,0.000261,\N,23.221281,31.091086,7.481673,\N,2.521381,2.6829,2.359862,41.666667,41.666667,46.932423,47.917498,47.052967,0.020325,0.405706
sh600000,浦发银行,2000-02-25,金融行业,融资融券；国企改革；保险重仓；信托重仓；上海本地；超大盘；基金重仓,上海,24.9,24.97,24.5,24.6,24.6,0.66,-0.008864,5814812,143173184,0.014537,9840000000,59286000000,0,0,\N,\N,\N,\N,2.532459,2.563869,2.523007,2.549944,2.591383,1日、20日均线死叉；,-0.010556,-0.00857,-0.003971,死叉,19.545895,27.242689,4.152307,\N,2.520974,2.680272,2.361676,41.666667,41.666667,43.544289,46.200142,46.06671,0.018936,0.544401
sh600000,浦发银行,2000-02-28,金融行业,融资融券；国企改革；保险重仓；信托重仓；上海本地；超大盘；基金重仓,上海,24.6,25.25,24.35,25.08,25.08,0.73,0.019512,9373418,231796184,0.023434,10032000000,60442800000,0,0,\N,\N,\N,\N,2.517821,2.542319,2.526463,2.551062,2.587825,1日、5日均线金叉；1日、10日均线金叉；1日、20日均线金叉；5日、20日均线死叉；10日、30日均线死叉；,-0.008612,-0.008579,-0.000067,\N,26.36393,26.949769,25.192252,\N,2.523007,2.673052,2.372962,41.666667,41.666667,52.518557,50.430571,48.530971,0.036585,1.257555
sh600000,浦发银行,2000-02-29,金融行业,融资融券；国企改革；保险重仓；信托重仓；上海本地；超大盘；基金重仓,上海,25.21,25.6,24.8,25.17,25.17,0.75,0.003589,10955908,275768296,0.027390,10068000000,60659700000,0,0,\N,\N,\N,\N,2.52636,2.537135,2.531698,2.549707,2.584691,1日、30日均线金叉；,-0.006266,-0.008116,0.003701,金叉,32.272923,28.724154,39.370461,金叉,2.526463,2.671248,2.381678,41.666667,41.666667,54.158386,51.216336,48.991945,0.031898,1.452775
sh600000,浦发银行,2000-03-01,金融行业,融资融券；国企改革；保险重仓；信托重仓；上海本地；超大盘；基金重仓,上海,25.2,27.1,25.17,25.82,25.82,0.85,0.025824,41705102,1096015251,0.104263,10328000000,62226200000,0,0,\N,\N,\N,\N,2.551162,2.543437,2.540287,2.551536,2.582895,1日、60日均线金叉；5日、10日均线金叉；5日、20日均线金叉；,0.000889,-0.006315,0.014408,\N,40.135972,32.528093,55.351729,\N,2.531698,2.668721,2.394674,41.666667,41.666667,64.717338,56.625365,52.182652,0.076679,2.876319
sh600000,浦发银行,2000-03-02,金融行业,融资融券；国企改革；保险重仓；信托重仓；上海本地；超大盘；基金重仓,上海,25.78,26,25.1,25.42,25.42,0.78,-0.015492,12999893,330633290,0.032500,10168000000,61262200000,0,0,\N,\N,\N,\N,2.563359,2.548723,2.545267,2.549605,2.58115,5日、30日均线金叉；,0.003255,-0.004401,0.015312,\N,40.780303,35.27883,51.783249,\N,2.540287,2.674939,2.405635,41.666667,41.666667,55.309334,52.702279,50.166703,0.034857,0.80396
sh600000,浦发银行,2000-03-03,金融行业,融资融券；国企改革；保险重仓；信托重仓；上海本地；超大盘；基金重仓,上海,25.6,26.7,25.58,26,26,0.87,0.022817,16109828,420418261,0.040275,10400000000,62660000000,0,0,\N,\N,\N,\N,2.591821,2.56214,2.55406,2.546555,2.580388,5日、60日均线金叉；10日、30日均线金叉；20日、30日均线金叉；,0.009755,-0.00157,0.02265,\N,47.186869,39.248176,63.064254,\N,2.545267,2.677773,2.412762,50,43.055556,64.331539,57.373758,52.918201,0.04406,0.883755
sh600000,浦发银行,2000-03-06,金融行业,融资融券；国企改革；保险重仓；信托重仓；上海本地；超大盘；基金重仓,上海,26.48,26.9,25.55,25.6,25.6,0.81,-0.015385,20616164,542130542,0.051540,10240000000,61696000000,0,0,\N,\N,\N,\N,2.602392,2.560107,2.561277,2.540964,2.578982,1日、5日均线死叉；10日、20日均线死叉；,0.011505,0.001045,0.02092,\N,46.609428,41.701927,56.42443,\N,2.55406,2.68782,2.4203,50,44.444444,55.12198,53.405296,50.895548,0.051923,1.006777
sh600000,浦发银行,2000-03-07,金融行业,融资融券；国企改革；保险重仓；信托重仓；上海本地；超大盘；基金重仓,上海,25.2,26.3,25.01,25.8,25.8,0.84,0.007813,11132997,284899208,0.027832,10320000000,62178000000,0,0,\N,\N,\N,\N,2.615199,2.57078,2.567426,2.539609,2.577965,1日、5日均线金叉；10日、20日均线金叉；,0.014361,0.003708,0.021305,\N,48.648709,44.017521,57.911086,\N,2.561277,2.690829,2.431724,58.333333,47.222222,58.671976,55.099947,51.858795,0.050391,0.542734
sh600000,浦发银行,2000-03-08,金融行业,融资融券；国企改革；保险重仓；信托重仓；上海本地；超大盘；基金重仓,上海,26,26.18,25.43,25.69,25.69,0.83,-0.004264,5771422,148007818,0.014429,10276000000,61912900000,0,0,\N,\N,\N,\N,2.612557,2.581859,2.573932,2.54154,2.576678,10日、60日均线金叉；1日、5日均线死叉；,0.015545,0.006076,0.018939,\N,48.674897,45.56998,54.884732,\N,2.567426,2.697928,2.436924,50,48.611111,55.760707,53.924093,51.286628,0.02907,0.433093
sh600000,浦发银行,2000-03-09,金融行业,融资融券；国企改革；保险重仓；信托重仓；上海本地；超大盘；基金重仓,上海,25.7,27.49,25.38,26.4,26.4,0.93,0.027637,26490973,704219251,0.066227,10560000000,63624000000,0,0,\N,\N,\N,\N,2.632479,2.597919,2.583131,2.546623,2.576796,1日、5日均线金叉；20日、60日均线金叉；,0.022035,0.009268,0.025535,\N,54.212139,48.4507,65.735019,\N,2.573932,2.702748,2.445115,58.333333,51.388889,68.041727,59.944822,54.672613,0.082133,1.653177
sh600000,浦发银行,2000-03-10,金融行业,融资融券；国企改革；保险重仓；信托重仓；上海本地；超大盘；基金重仓,上海,26.4,26.5,25.51,25.62,25.62,0.82,-0.029545,10570004,273452598,0.026425,10248000000,61744200000,0,0,\N,\N,\N,\N,2.624754,2.608287,2.586078,2.551434,2.575475,1日、5日均线死叉；1日、10日均线死叉；,0.020562,0.011527,0.018071,\N,46.302517,47.734639,43.438273,死叉,2.583131,2.718274,2.447987,58.333333,54.166667,49.812176,51.82754,50.631751,0.0375,0.70862
sh600000,浦发银行,2000-03-13,金融行业,融资融券；国企改革；保险重仓；信托重仓；上海本地；超大盘；基金重仓,上海,25.6,25.98,25.36,25.53,25.53,0.80,-0.003513,5566374,142355325,0.013916,10212000000,61527300000,0,0,\N,\N,\N,\N,2.623331,2.612862,2.57759,2.555262,2.573662,\N,0.018446,0.01291,0.011071,\N,37.857592,44.44229,24.688196,\N,2.586078,2.721462,2.450695,50,54.166667,48.030344,50.959407,50.18873,0.0242,0.467513
sh600000,浦发银行,2000-03-14,金融行业,融资融券；国企改革；保险重仓；信托重仓；上海本地；超大盘；基金重仓,上海,25,25.42,24.8,25.42,25.42,0.78,-0.004309,11375155,285003725,0.028438,10168000000,61262200000,0,0,\N,\N,\N,\N,2.615606,2.615403,2.576269,2.559599,2.572239,\N,0.015688,0.013466,0.004444,\N,32.92117,40.601917,17.559678,\N,2.57759,2.675675,2.479506,50,54.166667,45.635981,49.845895,49.633631,0.024285,0.951515
sh600000,浦发银行,2000-03-15,金融行业,融资融券；国企改革；保险重仓；信托重仓；上海本地；超大盘；基金重仓,上海,25.4,25.42,25,25.14,25.14,0.74,-0.011015,4219978,106073477,0.010550,10056000000,60587400000,0,0,\N,\N,\N,\N,2.604424,2.60849,2.575964,2.563021,2.570172,1日、20日均线死叉；1日、30日均线死叉；1日、60日均线死叉；5日、10日均线死叉；,0.011083,0.012989,-0.003813,死叉,26.160582,35.788138,6.905469,\N,2.576269,2.671357,2.481181,41.666667,51.388889,39.605598,46.993827,48.211291,0.016522,0.362401
sh600000,浦发银行,2000-03-16,金融行业,融资融券；国企改革；保险重仓；信托重仓；上海本地；超大盘；基金重仓,上海,25,25.08,24.28,24.5,24.5,0.65,-0.025457,7570241,187216559,0.018926,9800000000,59045000000,0,0,\N,\N,\N,\N,2.565798,2.599139,2.573931,2.563224,2.568207,5日、20日均线死叉；5日、60日均线死叉；,0.00217,0.010825,-0.01731,\N,19.724915,30.433731,-1.692715,\N,2.575964,2.671457,2.48047,33.333333,48.611111,29.069696,41.125909,45.122932,0.031822,0.963092
sh600000,浦发银行,2000-03-17,金融行业,融资融券；国企改革；保险重仓；信托重仓；上海本地；超大盘；基金重仓,上海,24.5,25.2,24.4,24.86,24.86,0.70,0.014694,4270447,106042791,0.010676,9944000000,59912600000,0,0,\N,\N,\N,\N,2.550348,2.587551,2.574845,2.565224,2.566953,5日、30日均线死叉；,-0.001924,0.008276,-0.020399,\N,19.172789,26.680083,4.1582,\N,2.573931,2.676122,2.471739,33.333333,44.444444,39.867585,45.315941,47.111062,0.032653,0.646994
sh600000,浦发银行,2000-03-20,金融行业,融资融券；国企改革；保险重仓；信托重仓；上海本地；超大盘；基金重仓,上海,24.5,25.2,24.5,25.02,25.02,0.72,0.006436,4387604,109489001,0.010969,10008000000,60298200000,0,0,\N,\N,\N,\N,2.53998,2.581655,2.570881,2.56807,2.566089,1日、5日均线金叉；30日、60日均线金叉；,-0.003814,0.005858,-0.019344,\N,20.466179,24.608782,12.180973,\N,2.574845,2.678385,2.471306,41.666667,41.666667,44.383089,47.140107,47.986687,0.028158,0.689367
sh600000,浦发银行,2000-03-21,金融行业,融资融券；国企改革；保险重仓；信托重仓；上海本地；超大盘；基金重仓,上海,25.18,25.2,24.82,25,25,0.72,-0.000799,4409904,110102522,0.011025,10000000000,60250000000,0,0,\N,\N,\N,\N,2.531442,2.573524,2.572152,2.569459,2.565479,\N,-0.005414,0.003603,-0.018034,\N,21.120755,23.446106,16.470052,\N,2.570881,2.666863,2.474899,33.333333,38.888889,43.888948,46.927055,47.886349,0.015188,0.887013
sh600000,浦发银行,2000-03-22,金融行业,融资融券；国企改革；保险重仓；信托重仓；上海本地；超大盘；基金重仓,上海,25.08,25.71,24.88,25.34,25.34,0.77,0.0136,4522034,114100496,0.011305,10136000000,61069400000,0,0,\N,\N,\N,\N,2.535508,2.569966,2.575913,2.57261,2.564412,1日、10日均线金叉；1日、30日均线金叉；1日、60日均线金叉；10日、20日均线死叉；10日、30日均线死叉；,-0.003852,0.002112,-0.011929,\N,29.996419,25.629544,38.73017,金叉,2.572152,2.669056,2.475247,41.666667,37.5,54.278174,51.038425,49.801635,0.0332,0.898647
sh600000,浦发银行,2000-03-23,金融行业,融资融券；国企改革；保险重仓；信托重仓；上海本地；超大盘；基金重仓,上海,25.35,25.68,25.2,25.51,25.51,0.80,0.006709,5887205,149693415,0.014718,10204000000,61479100000,0,0,\N,\N,\N,\N,2.556041,2.56092,2.57942,2.575727,2.563717,1日、20日均线金叉；10日、60日均线死叉；,-0.001209,0.001448,-0.005314,\N,44.11526,31.791449,68.762881,\N,2.575913,2.672368,2.479457,41.666667,37.5,58.849826,53.023603,50.747517,0.018942,1.253814
sh600000,浦发银行,2000-03-24,金融行业,融资融券；国企改革；保险重仓；信托重仓；上海本地；超大盘；基金重仓,上海,26.01,27.05,25.51,25.51,25.51,0.80,0,21856415,575302201,0.054641,10204000000,61479100000,0,0,\N,\N,\N,\N,2.569256,2.559802,2.584045,2.577319,2.562887,5日、10日均线金叉；5日、60日均线金叉；,0.000876,0.001334,-0.000915,\N,44.211617,35.931505,60.771841,\N,2.57942,2.676063,2.482776,41.666667,38.888889,58.849827,53.023872,50.750243,0.060368,2.661317
sh600000,浦发银行,2000-03-27,金融行业,融资融券；国企改革；保险重仓；信托重仓；上海本地；超大盘；基金重仓,上海,25.71,26.26,25.4,25.9,25.9,0.86,0.015288,6161135,158738686,0.015403,10360000000,62419000000,0,0,\N,\N,\N,\N,2.587146,2.563563,2.588212,2.572915,2.561955,5日、30日均线金叉；10日、60日均线金叉；,0.005658,0.002199,0.006919,金叉,48.968996,40.277336,66.352318,\N,2.584045,2.680249,2.48784,41.666667,40.277778,69.067004,57.70521,52.960524,0.033712,0.719142
sh600000,浦发银行,2000-03-28,金融行业,融资融券；国企改革；保险重仓；信托重仓；上海本地；超大盘；基金重仓,上海,26.03,26.3,25.25,25.5,25.5,0.80,-0.015444,7074201,180806578,0.017686,10200000000,61455000000,0,0,66.316446,\N,63.062929,7.903110,2.597311,2.564376,2.589889,2.572305,2.561108,5日、20日均线金叉；1日、5日均线死叉；,0.0061,0.002979,0.006243,\N,47.327105,42.627259,56.726797,\N,2.588212,2.685917,2.490507,41.666667,40.277778,52.900998,51.916362,50.533022,0.040541,0.777368
sh600000,浦发银行,2000-03-29,金融行业,融资融券；国企改革；保险重仓；信托重仓；上海本地；超大盘；基金重仓,上海,25.55,25.7,25.06,25.18,25.18,0.75,-0.012549,7495200,189202622,0.018738,10072000000,60683800000,0,0,65.484241,\N,62.271553,7.803934,2.594058,2.564783,2.586637,2.572237,2.56043,1日、10日均线死叉；1日、20日均线死叉；1日、30日均线死叉；1日、60日均线死叉；,0.003785,0.00314,0.00129,\N,41.362724,42.205747,39.676678,死叉,2.589889,2.686862,2.492917,41.666667,41.666667,43.195065,47.737035,48.67118,0.025098,0.773113
sh600000,浦发银行,2000-03-30,金融行业,融资融券；国企改革；保险重仓；信托重仓；上海本地；超大盘；基金重仓,上海,25.25,25.72,25.25,25.38,25.38,0.78,0.007943,4400762,111744655,0.011002,10152000000,61165800000,0,0,66.004383,\N,62.766176,7.865920,2.591416,2.573728,2.586434,2.573863,2.560667,1日、10日均线金叉；1日、30日均线金叉；1日、60日均线金叉；,0.003549,0.003222,0.000653,\N,39.078417,41.163304,34.908644,\N,2.586637,2.676808,2.496465,50,43.055556,50.066364,50.456482,49.876847,0.018666,0.468289
sh600000,浦发银行,2000-03-31,金融行业,融资融券；国企改革；保险重仓；信托重仓；上海本地；超大盘；基金重仓,上海,25.45,25.58,25.1,25.22,25.22,0.75,-0.006304,4320394,109090852,0.010801,10088000000,60780200000,0,0,65.588291,\N,62.370498,7.816333,2.58552,2.577388,2.582469,2.575693,2.560786,10日、30日均线金叉；1日、10日均线死叉；1日、30日均线死叉；,0.002026,0.002983,-0.001913,死叉,32.031351,38.11932,19.855415,\N,2.586434,2.674984,2.497883,50,44.444444,44.857568,48.264946,48.919624,0.018913,0.733471
